-6.60939,-2.30063,0,0,-0.995948,0.0899348
-6.74169,-2.32609,0,0,-0.996414,0.0846128
-6.88066,-2.35661,0,0,-0.996575,0.082698
-7.01862,-2.38007,0,0,-0.996864,0.0791375
-7.1409,-2.40002,0,0,-0.996904,0.0786346
-7.26807,-2.41816,0,0,-0.99633,0.0855934
-7.39706,-2.44114,0,0,-0.996585,0.0825701
-7.53224,-2.46211,0,0,-0.996505,0.083534
-7.65785,-2.48815,0,0,-0.996048,0.0888151
-7.7883,-2.50969,0,0,-0.996555,0.0829293
-7.92191,-2.53281,0,0,-0.996764,0.0803835
-8.05802,-2.55629,0,0,-0.996955,0.0779815
-8.17649,-2.57653,0,0,-0.996546,0.0830435
-8.30896,-2.60158,0,0,-0.996766,0.0803612
-8.4367,-2.61782,0,0,-0.996773,0.0802679
-8.57875,-2.64366,0,0,-0.996411,0.084642
-8.71114,-2.6676,0,0,-0.995958,0.0898208
-8.85075,-2.6905,0,0,-0.996342,0.0854522
-8.97934,-2.71321,0,0,-0.996468,0.0839697
-9.11223,-2.73377,0,0,-0.995968,0.0897135
-9.2394,-2.75353,0,0,-0.996585,0.0825678
-9.37247,-2.77803,0,0,-0.996392,0.0848684
-9.50648,-2.803,0,0,-0.996748,0.0805793
-9.64051,-2.81996,0,0,-0.996443,0.0842747
-9.77727,-2.84493,0,0,-0.996289,0.086074
-9.91511,-2.86501,0,0,-0.996819,0.079696
-10.0465,-2.88791,0,0,-0.996384,0.0849594
-10.1731,-2.90775,0,0,-0.99614,0.0877785
-10.3057,-2.92882,0,0,-0.99629,0.0860589
-10.4344,-2.95361,0,0,-0.995198,0.0978807
-10.5541,-2.97212,0,0,-0.994568,0.104086
-10.6763,-3.00068,0,0,-0.994007,0.109312
-10.8152,-3.03425,0,0,-0.992106,0.125405
-10.9478,-3.0703,0,0,-0.986493,0.163804
-11.0632,-3.11632,0,0,-0.97851,0.206197
-11.2214,-3.18848,0,0,-0.972705,0.232045
-11.3766,-3.28009,0,0,-0.963767,0.266745
-11.4903,-3.3509,0,0,-0.953153,0.30249
-11.5998,-3.42894,0,0,-0.946862,0.32164
-11.7711,-3.52288,0,0,-0.94301,0.332763
-11.8834,-3.6213,0,0,-0.933153,0.359479
-11.9693,-3.69943,0,0,-0.924577,0.380995
-12.0792,-3.80193,0,0,-0.919649,0.392742
-12.1658,-3.89298,0,0,-0.906771,0.421624
-12.2541,-3.99032,0,0,-0.895023,0.44602
-12.3149,-4.08027,0,0,-0.885821,0.464027
-12.3773,-4.17553,0,0,-0.876236,0.481882
-12.4361,-4.26891,0,0,-0.868031,0.49651
-12.4902,-4.37545,0,0,-0.861921,0.507042
-12.548,-4.47666,0,0,-0.854156,0.520017
-12.5966,-4.5738,0,0,-0.847314,0.531093
-12.6425,-4.67693,0,0,-0.838194,0.545371
-12.6855,-4.77821,0,0,-0.826629,0.562748
-12.7222,-4.88535,0,0,-0.811969,0.583701
-12.7559,-4.98506,0,0,-0.803885,0.594784
-12.7852,-5.09329,0,0,-0.792344,0.610075
-12.8109,-5.21634,0,0,-0.780022,0.625752
-12.8326,-5.33647,0,0,-0.77311,0.634272
-12.8472,-5.46431,0,0,-0.756342,0.654176
-12.8554,-5.58452,0,0,-0.737764,0.675059
-12.8577,-5.70628,0,0,-0.721125,0.692805
-12.8533,-5.82659,0,0,-0.702543,0.711641
-12.8443,-5.94747,0,0,-0.691693,0.722192
-12.8381,-6.05818,0,0,-0.690508,0.723324
-12.8295,-6.18384,0,0,-0.686731,0.726912
-12.8213,-6.29449,0,0,-0.685252,0.728306
-12.8106,-6.41709,0,0,-0.683796,0.729673
-12.8005,-6.53571,0,0,-0.682042,0.731313
-12.7891,-6.66143,0,0,-0.680382,0.732857
-12.7786,-6.78056,0,0,-0.679412,0.733757
-12.7674,-6.89914,0,0,-0.678469,0.734629
-12.7559,-7.01871,0,0,-0.677721,0.73532
